ID,Sales
T1198918,36789.082
T1198919,42374.02
T1198920,26811.926
T1198921,60554.56
T1198922,51419.7
T1198923,49247.023
T1198924,33644.977
T1198925,21871.518
T1198926,32264.986
T1198927,51293.496
T1198928,35380.316
T1198929,53709.87
T1198930,32250.559
T1198931,63233.945
T1198932,44562.4
T1198933,36505.043
T1198934,43820.785
T1198935,61183.82
T1198936,38800.15
T1198937,41655.773
T1198938,32949.246
T1198939,26932.182
T1198940,52729.523
T1198941,35344.574
T1198942,44434.484
T1198943,46128.508
T1198944,33997.434
T1198945,33819.062
T1198946,40774.742
T1198947,45408.047
T1198948,43463.945
T1198949,25397.807
T1198950,42120.54
T1198951,69585.1
T1198952,35234.184
T1198953,41942.22
T1198954,49595.44
T1198955,31080.412
T1198956,65582.586
T1198957,37003.305
T1198958,79996.62
T1198959,48159.8
T1198960,46526.42
T1198961,34403.86
T1198962,49132.996
T1198963,61991.152
T1198964,48009.777
T1198965,34278.07
T1198966,57843.77
T1198967,49793.555
T1198968,50107.61
T1198969,38928.09
T1198970,25615.822
T1198971,71758.62
T1198972,60501.5
T1198973,61429.832
T1198974,31926.764
T1198975,30049.799
T1198976,26555.818
T1198977,39113.668
T1198978,92674.086
T1198979,48511.05
T1198980,46059.76
T1198981,47480.996
T1198982,58645.19
T1198983,63686.754
T1198984,40978.715
T1198985,26811.926
T1198986,49247.023
T1198987,31917.863
T1198988,51497.24
T1198989,56818.79
T1198990,43531.46
T1198991,37446.92
T1198992,33960.145
T1198993,33571.848
T1198994,60554.56
T1198995,42199.35
T1198996,35589.254
T1198997,43797.645
T1198998,48842.824
T1198999,36234.72
T1199000,36687.9
T1199001,42168.816
T1199002,80685.72
T1199003,50583.14
T1199004,64768.25
T1199005,44341.8
T1199006,35330.188
T1199007,50414.81
T1199008,60936.83
T1199009,23783.309
T1199010,47416.832
T1199011,50543.363
T1199012,39374.465
T1199013,41275.168
T1199014,38348.37
T1199015,51075.004
T1199016,43222.473
T1199017,41782.71
T1199018,81505.805
T1199019,66351.984
T1199020,22235.338
T1199021,32798.4
T1199022,32193.38
T1199023,34761.043
T1199024,26058.85
T1199025,41585.6
T1199026,39520.277
T1199027,78916.83
T1199028,56936.336
T1199029,68350.76
T1199030,64301.145
T1199031,45152.785
T1199032,59047.258
T1199033,30453.814
T1199034,60598.98
T1199035,54885.773
T1199036,31433.656
T1199037,53382.867
T1199038,29831.047
T1199039,37754.113
T1199040,29933.547
T1199041,37033.117
T1199042,33949.55
T1199043,40020.89
T1199044,58202.215
T1199045,33204.74
T1199046,33290.0
T1199047,35341.2
T1199048,66203.664
T1199049,22854.11
T1199050,57115.93
T1199051,55601.133
T1199052,41805.38
T1199053,38978.14
T1199054,33882.2
T1199055,23611.574
T1199056,47645.367
T1199057,29166.04
T1199058,49295.246
T1199059,42150.676
T1199060,36406.375
T1199061,39272.785
T1199062,27917.37
T1199063,65341.375
T1199064,46264.12
T1199065,52311.824
T1199066,47975.227
T1199067,96508.664
T1199068,86586.65
T1199069,33498.406
T1199070,23498.902
T1199071,47548.64
T1199072,47172.254
T1199073,57816.75
T1199074,51419.7
T1199075,32920.39
T1199076,34476.24
T1199077,41451.402
T1199078,124577.19
T1199079,42374.02
T1199080,59697.742
T1199081,31954.338
T1199082,83481.19
T1199083,38752.473
T1199084,58179.285
T1199085,52169.676
T1199086,59602.3
T1199087,48890.33
T1199088,50976.08
T1199089,47456.266
T1199090,30818.775
T1199091,49856.203
T1199092,34649.383
T1199093,35401.56
T1199094,37931.35
T1199095,62313.06
T1199096,44550.977
T1199097,35201.87
T1199098,47151.8
T1199099,50236.95
T1199100,35669.85
T1199101,25115.984
T1199102,62263.246
T1199103,41628.098
T1199104,29127.98
T1199105,41874.035
T1199106,33513.367
T1199107,39374.016
T1199108,70356.0
T1199109,57139.258
T1199110,45943.035
T1199111,31383.031
T1199112,34814.633
T1199113,61547.09
T1199114,43055.37
T1199115,50193.88
T1199116,41280.953
T1199117,46783.242
T1199118,34038.816
T1199119,83750.01
T1199120,38568.85
T1199121,65404.145
T1199122,45047.613
T1199123,68087.375
T1199124,43186.88
T1199125,23640.643
T1199126,36275.47
T1199127,57868.414
T1199128,34010.438
T1199129,29062.137
T1199130,32736.197
T1199131,53783.004
T1199132,47257.637
T1199133,32556.568
T1199134,33644.977
T1199135,49722.83
T1199136,36789.082
T1199137,52786.56
T1199138,33577.098
T1199139,32901.484
T1199140,69116.945
T1199141,44206.367
T1199142,30220.283
T1199143,21763.963
T1199144,35438.63
T1199145,38731.547
T1199146,45194.37
T1199147,64291.797
T1199148,37534.215
T1199149,68421.6
T1199150,71470.43
T1199151,59372.957
T1199152,48050.54
T1199153,29564.848
T1199154,75408.23
T1199155,41808.13
T1199156,55394.207
T1199157,44064.34
T1199158,47135.15
T1199159,78014.1
T1199160,31259.22
T1199161,29334.023
T1199162,70538.58
T1199163,69780.06
T1199164,46456.703
T1199165,69844.734
T1199166,30977.402
T1199167,30137.133
T1199168,46655.195
T1199169,59926.008
T1199170,67563.0
T1199171,34628.18
T1199172,58024.22
T1199173,33976.066
T1199174,56786.414
T1199175,34628.18
T1199176,26254.271
T1199177,46610.562
T1199178,69364.23
T1199179,42202.797
T1199180,20091.924
T1199181,61940.145
T1199182,83738.805
T1199183,42212.78
T1199184,24122.28
T1199185,58145.58
T1199186,56241.188
T1199187,36409.33
T1199188,36861.07
T1199189,47119.04
T1199190,26034.309
T1199191,56014.695
T1199192,25932.938
T1199193,44578.4
T1199194,62162.6
T1199195,55513.547
T1199196,58196.938
T1199197,42662.59
T1199198,54188.418
T1199199,36500.613
T1199200,31064.383
T1199201,36035.31
T1199202,39742.47
T1199203,48378.438
T1199204,59328.79
T1199205,36633.637
T1199206,33074.777
T1199207,57267.84
T1199208,71616.97
T1199209,45742.387
T1199210,62587.363
T1199211,25244.39
T1199212,53848.598
T1199213,51709.305
T1199214,41311.246
T1199215,59197.69
T1199216,105181.35
T1199217,25686.406
T1199218,61424.734
T1199219,51055.492
T1199220,74062.83
T1199221,28620.945
T1199222,37378.797
T1199223,71966.62
T1199224,63195.75
T1199225,54182.336
T1199226,41427.703
T1199227,40262.156
T1199228,25147.225
T1199229,44571.332
T1199230,30823.666
T1199231,47029.63
T1199232,35532.066
T1199233,33467.94
T1199234,26975.842
T1199235,51818.973
T1199236,46373.312
T1199237,50917.45
T1199238,29175.21
T1199239,37392.816
T1199240,59984.742
T1199241,80097.625
T1199242,71605.72
T1199243,28368.324
T1199244,58091.996
T1199245,58861.574
T1199246,54024.93
T1199247,58967.617
T1199248,42425.86
T1199249,34732.61
T1199250,42607.277
T1199251,25631.768
T1199252,45917.895
T1199253,45734.59
T1199254,62132.86
T1199255,39725.36
T1199256,29578.258
T1199257,53424.65
T1199258,31523.57
T1199259,101778.7
T1199260,38428.24
T1199261,21447.572
T1199262,37926.12
T1199263,27423.973
T1199264,44896.688
T1199265,68261.52
T1199266,41974.59
T1199267,64131.24
T1199268,37042.152
T1199269,44558.113
T1199270,59805.34
T1199271,73720.97
T1199272,21000.238
T1199273,41070.637
T1199274,55885.89
T1199275,55814.918
T1199276,57364.79
T1199277,39226.984
T1199278,64504.113
T1199279,46657.004
T1199280,47360.82
T1199281,43965.973
T1199282,30103.49
T1199283,40251.547
T1199284,53853.75
T1199285,40863.69
T1199286,64253.574
T1199287,26071.273
T1199288,27925.53
T1199289,47535.062
T1199290,40881.57
T1199291,53783.004
T1199292,48378.438
T1199293,38568.85
T1199294,64131.24
T1199295,26058.85
T1199296,44064.34
T1199297,39226.984
T1199298,30103.49
T1199299,29330.904
T1199300,58967.617
T1199301,46571.93
T1199302,36500.613
T1199303,44896.688
T1199304,33976.066
T1199305,41070.637
T1199306,50976.08
T1199307,45742.387
T1199308,24122.28
T1199309,40774.742
T1199310,60598.98
T1199311,46657.004
T1199312,37003.305
T1199313,68261.52
T1199314,41942.22
T1199315,71758.62
T1199316,37392.816
T1199317,56014.695
T1199318,25659.312
T1199319,29578.258
T1199320,41311.246
T1199321,28620.945
T1199322,68679.875
T1199323,41427.703
T1199324,47029.63
T1199325,41280.953
T1199326,33074.777
T1199327,33819.062
T1199328,62132.86
T1199329,34628.18
T1199330,27917.37
T1199331,23640.643
T1199332,59372.957
T1199333,29062.137
T1199334,33644.977
T1199335,69116.945
T1199336,52169.676
T1199337,21763.963
T1199338,55394.207
T1199339,33577.098
T1199340,34476.24
T1199341,46655.195
T1199342,41451.402
T1199343,36035.31
T1199344,29334.023
T1199345,23498.902
T1199346,46783.242
T1199347,45047.613
T1199348,34628.18
T1199349,25401.287
T1199350,31259.22
T1199351,26254.271
T1199352,44550.977
T1199353,52786.56
T1199354,41628.098
T1199355,45943.035
T1199356,61547.09
T1199357,32736.197
T1199358,47456.266
T1199359,33498.406
T1199360,65404.145
T1199361,51419.7
T1199362,59697.742
T1199363,48890.33
T1199364,58024.22
T1199365,48050.54
T1199366,41808.13
T1199367,30137.133
T1199368,38428.24
T1199369,56936.336
T1199370,36234.72
T1199371,42212.78
T1199372,28384.654
T1199373,49295.246
T1199374,36633.637
T1199375,55513.547
T1199376,36861.07
T1199377,59328.79
T1199378,30823.666
T1199379,64504.113
T1199380,35532.066
T1199381,49797.1
T1199382,65341.375
T1199383,55112.523
T1199384,50107.61
T1199385,25397.807
T1199386,47257.637
T1199387,79996.62
T1199388,37378.797
T1199389,33997.434
T1199390,40863.69
T1199391,59805.34
T1199392,44434.484
T1199393,83750.01
T1199394,32920.39
T1199395,83481.19
T1199396,35495.91
T1199397,47172.254
T1199398,47975.227
T1199399,43055.37
T1199400,69844.734
T1199401,33513.367
T1199402,35201.87
T1199403,62587.363
T1199404,64291.797
T1199405,53424.65
T1199406,27423.973
T1199407,47119.04
T1199408,58091.996
T1199409,53382.867
T1199410,29305.45
T1199411,29831.047
T1199412,29399.693
T1199413,31433.656
T1199414,32798.4
T1199415,54885.773
T1199416,33882.2
T1199417,33571.848
T1199418,34403.86
T1199419,26811.926
T1199420,61991.152
T1199421,47416.832
T1199422,38731.547
T1199423,50414.81
T1199424,38348.37
T1199425,71966.62
T1199426,63686.754
T1199427,56818.79
T1199428,58202.215
T1199429,42168.816
T1199430,23611.574
T1199431,35380.316
T1199432,35234.184
T1199433,66203.664
T1199434,44562.4
T1199435,23632.143
T1199436,39113.668
T1199437,60936.83
T1199438,32285.008
T1199439,44341.8
T1199440,68258.28
T1199441,41275.168
T1199442,37446.92
T1199443,29933.547
T1199444,30453.814
T1199445,39374.465
T1199446,49132.996
T1199447,65582.586
T1199448,36505.043
T1199449,66351.984
T1199450,34278.07
T1199451,49856.203
T1199452,36687.9
T1199453,34649.383
T1199454,101778.7
T1199455,45917.895
T1199456,32838.88
T1199457,23783.309
T1199458,54024.93
T1199459,29175.21
T1199460,34732.61
T1199461,92674.086
T1199462,41974.59
T1199463,51075.004
T1199464,29998.74
T1199465,57364.79
T1199466,21000.238
T1199467,43531.46
T1199468,44558.113
T1199469,39742.47
T1199470,64253.574
T1199471,61151.996
T1199472,37931.35
T1199473,31917.863
T1199474,46456.703
T1199475,78014.1
T1199476,29564.848
T1199477,59047.258
T1199478,71470.43
T1199479,59602.3
T1199480,22235.338
T1199481,58179.285
T1199482,42374.02
T1199483,47548.64
T1199484,47645.367
T1199485,96508.664
T1199486,30818.775
T1199487,63518.09
T1199488,28491.664
T1199489,57139.258
T1199490,25115.984
T1199491,36406.375
T1199492,44578.4
T1199493,56241.188
T1199494,83738.805
T1199495,49595.44
T1199496,57115.93
T1199497,55601.133
T1199498,33204.74
T1199499,43463.945
T1199500,41782.71
T1199501,51497.24
T1199502,25615.822
T1199503,35589.254
T1199504,50543.363
T1199505,50583.14
T1199506,68350.76
T1199507,43222.473
T1199508,43797.645
T1199509,42150.676
T1199510,75408.23
T1199511,49247.023
T1199512,27856.586
T1199513,61429.832
T1199514,45152.785
T1199515,26932.182
T1199516,34669.03
T1199517,33467.94
T1199518,51818.973
T1199519,51293.496
T1199520,54182.336
T1199521,74062.83
T1199522,105181.35
T1199523,37310.95
T1199524,53848.598
T1199525,71616.97
T1199526,57843.77
T1199527,63233.945
T1199528,48159.8
T1199529,52729.523
T1199530,61336.445
T1199531,47038.8
T1199532,48009.777
T1199533,33108.805
T1199534,70356.0
T1199535,59926.008
T1199536,45194.37
T1199537,48842.824
T1199538,42425.86
T1199539,58645.19
T1199540,22854.11
T1199541,50917.45
T1199542,64301.145
T1199543,60501.5
T1199544,42199.35
T1199545,31954.338
T1199546,32264.986
T1199547,78916.83
T1199548,27925.53
T1199549,35341.2
T1199550,35960.605
T1199551,48895.613
T1199552,55885.89
T1199553,47535.062
T1199554,40020.89
T1199555,39725.36
T1199556,34761.043
T1199557,39454.883
T1199558,25631.768
T1199559,80097.625
T1199560,26071.273
T1199561,39374.016
T1199562,38283.01
T1199563,26975.842
T1199564,35669.85
T1199565,62162.6
T1199566,42202.797
T1199567,40262.156
T1199568,35401.56
T1199569,61424.734
T1199570,53709.87
T1199571,21447.572
T1199572,32250.559
T1199573,45408.047
T1199574,48511.05
T1199575,33290.0
T1199576,31523.57
T1199577,39520.277
T1199578,86586.65
T1199579,124577.19
T1199580,25686.406
T1199581,34038.816
T1199582,70538.58
T1199583,35215.76
T1199584,25244.39
T1199585,68087.375
T1199586,36275.47
T1199587,43820.785
T1199588,44206.367
T1199589,35438.63
T1199590,32901.484
T1199591,31080.412
T1199592,32556.568
T1199593,34010.438
T1199594,42120.54
T1199595,63195.75
T1199596,56786.414
T1199597,31383.031
T1199598,42600.316
T1199599,38928.09
T1199600,46128.508
T1199601,31064.383
T1199602,28336.348
T1199603,51055.492
T1199604,25932.938
T1199605,25147.225
T1199606,20091.924
T1199607,36409.33
T1199608,58145.58
T1199609,42662.59
T1199610,46373.312
T1199611,37646.746
T1199612,61940.145
T1199613,53853.75
T1199614,28368.324
T1199615,57267.84
T1199616,62313.06
T1199617,69780.06
T1199618,33949.55
T1199619,47884.63
T1199620,80685.72
T1199621,58861.574
T1199622,44571.332
T1199623,54188.418
T1199624,38752.473
T1199625,67563.0
T1199626,62263.246
T1199627,71605.72
T1199628,49722.83
T1199629,29166.04
T1199630,61183.82
T1199631,26555.818
T1199632,46865.332
T1199633,47135.15
T1199634,37534.215
T1199635,73720.97
T1199636,41874.035
T1199637,46059.76
T1199638,41655.773
T1199639,38800.15
T1199640,57816.75
T1199641,58196.938
T1199642,52311.824
T1199643,51709.305
T1199644,30220.283
T1199645,40251.547
T1199646,26034.309
T1199647,35330.188
T1199648,40978.715
T1199649,30049.799
T1199650,43561.926
T1199651,39272.785
T1199652,35344.574
T1199653,50924.582
T1199654,29611.814
T1199655,37926.12
T1199656,51709.305
T1199657,58145.58
T1199658,35380.316
T1199659,35234.184
T1199660,69780.06
T1199661,46373.312
T1199662,37646.746
T1199663,61940.145
T1199664,66351.984
T1199665,53853.75
T1199666,44896.688
T1199667,30220.283
T1199668,65582.586
T1199669,57267.84
T1199670,42600.316
T1199671,49132.996
T1199672,42662.59
T1199673,36505.043
T1199674,51055.492
T1199675,20091.924
T1199676,27925.53
T1199677,26811.926
T1199678,35341.2
T1199679,35960.605
T1199680,34403.86
T1199681,50435.105
T1199682,48895.613
T1199683,55885.89
T1199684,33571.848
T1199685,48511.05
T1199686,33290.0
T1199687,33882.2
T1199688,31523.57
T1199689,49756.656
T1199690,44571.332
T1199691,54885.773
T1199692,49722.83
T1199693,38928.09
T1199694,32798.4
T1199695,46128.508
T1199696,31064.383
T1199697,31433.656
T1199698,28336.348
T1199699,79076.56
T1199700,25147.225
T1199701,25932.938
T1199702,23611.574
T1199703,36409.33
T1199704,41655.773
T1199705,29933.547
T1199706,31383.031
T1199707,56786.414
T1199708,59926.008
T1199709,61429.832
T1199710,66203.664
T1199711,46456.703
T1199712,29399.693
T1199713,78014.1
T1199714,29166.04
T1199715,29564.848
T1199716,71776.33
T1199717,34278.07
T1199718,29831.047
T1199719,71470.43
T1199720,59602.3
T1199721,22235.338
T1199722,68745.86
T1199723,58179.285
T1199724,37669.844
T1199725,81617.29
T1199726,50107.61
T1199727,28491.664
T1199728,63518.09
T1199729,72264.21
T1199730,71605.72
T1199731,25397.807
T1199732,96508.664
T1199733,47257.637
T1199734,47645.367
T1199735,47548.64
T1199736,79996.62
T1199737,52566.2
T1199738,30818.775
T1199739,62313.06
T1199740,44562.4
T1199741,45194.37
T1199742,39374.465
T1199743,63195.75
T1199744,86586.65
T1199745,22676.328
T1199746,124577.19
T1199747,25686.406
T1199748,78916.83
T1199749,34038.816
T1199750,46059.76
T1199751,70538.58
T1199752,35215.76
T1199753,50784.29
T1199754,37446.92
T1199755,25244.39
T1199756,68087.375
T1199757,68258.28
T1199758,36275.47
T1199759,23632.143
T1199760,34010.438
T1199761,39113.668
T1199762,32556.568
T1199763,31080.412
T1199764,60936.83
T1199765,42120.54
T1199766,35344.574
T1199767,47884.63
T1199768,32285.008
T1199769,35438.63
T1199770,44206.367
T1199771,44341.8
T1199772,43820.785
T1199773,41598.457
T1199774,59588.914
T1199775,26034.309
T1199776,42168.816
T1199777,48890.33
T1199778,24122.28
T1199779,54188.418
T1199780,58024.22
T1199781,54980.527
T1199782,33074.777
T1199783,54153.08
T1199784,41280.953
T1199785,30137.133
T1199786,31259.22
T1199787,25401.287
T1199788,47029.63
T1199789,34628.18
T1199790,37926.12
T1199791,59697.742
T1199792,55394.207
T1199793,34628.18
T1199794,23640.643
T1199795,68679.875
T1199796,29062.137
T1199797,59372.957
T1199798,28620.945
T1199799,33644.977
T1199800,41311.246
T1199801,69116.945
T1199802,52169.676
T1199803,21763.963
T1199804,45742.387
T1199805,33577.098
T1199806,58861.574
T1199807,54310.574
T1199808,56014.695
T1199809,51419.7
T1199810,50976.08
T1199811,33976.066
T1199812,29330.904
T1199813,46571.93
T1199814,58967.617
T1199815,52311.824
T1199816,23358.104
T1199817,53783.004
T1199818,68261.52
T1199819,44064.34
T1199820,62132.86
T1199821,38428.24
T1199822,39226.984
T1199823,27917.37
T1199824,26254.271
T1199825,41070.637
T1199826,44550.977
T1199827,52786.56
T1199828,65404.145
T1199829,33498.406
T1199830,47456.266
T1199831,36500.613
T1199832,62263.246
T1199833,32736.197
T1199834,29578.258
T1199835,61547.09
T1199836,45943.035
T1199837,38568.85
T1199838,41874.035
T1199839,41628.098
T1199840,64131.24
T1199841,51402.05
T1199842,48378.438
T1199843,32264.986
T1199844,45047.613
T1199845,33819.062
T1199846,35401.56
T1199847,68417.02
T1199848,29305.45
T1199849,69336.516
T1199850,32250.559
T1199851,73720.97
T1199852,29648.31
T1199853,21447.572
T1199854,58202.215
T1199855,45408.047
T1199856,34761.043
T1199857,39725.36
T1199858,56818.79
T1199859,40020.89
T1199860,40262.156
T1199861,63686.754
T1199862,48842.824
T1199863,71966.62
T1199864,42425.86
T1199865,58645.19
T1199866,29611.814
T1199867,38348.37
T1199868,22854.11
T1199869,50414.81
T1199870,50917.45
T1199871,64301.145
T1199872,60501.5
T1199873,38731.547
T1199874,31954.338
T1199875,47535.062
T1199876,42199.35
T1199877,73907.61
T1199878,42202.797
T1199879,62162.6
T1199880,46655.195
T1199881,47135.15
T1199882,25659.312
T1199883,29334.023
T1199884,23498.902
T1199885,46783.242
T1199886,41451.402
T1199887,37392.816
T1199888,71758.62
T1199889,32920.39
T1199890,49856.203
T1199891,41942.22
T1199892,70356.0
T1199893,34649.383
T1199894,39454.883
T1199895,37003.305
T1199896,25631.768
T1199897,26058.85
T1199898,50924.582
T1199899,36035.31
T1199900,35669.85
T1199901,26975.842
T1199902,40251.547
T1199903,34476.24
T1199904,60598.98
T1199905,39374.016
T1199906,40774.742
T1199907,61183.82
T1199908,26071.273
T1199909,80097.625
T1199910,46657.004
T1199911,38283.01
T1199912,31917.863
T1199913,28368.324
T1199914,68676.01
T1199915,36249.117
T1199916,69844.734
T1199917,36234.72
T1199918,38800.15
T1199919,27856.586
T1199920,36861.07
T1199921,45152.785
T1199922,41974.59
T1199923,51075.004
T1199924,26932.182
T1199925,33108.805
T1199926,29998.74
T1199927,35201.87
T1199928,48009.777
T1199929,55513.547
T1199930,57364.79
T1199931,33513.367
T1199932,47038.8
T1199933,43055.37
T1199934,55601.133
T1199935,32838.88
T1199936,23783.309
T1199937,35495.91
T1199938,41782.71
T1199939,30823.666
T1199940,54024.93
T1199941,47172.254
T1199942,74859.945
T1199943,43463.945
T1199944,29175.21
T1199945,47975.227
T1199946,67563.0
T1199947,59328.79
T1199948,34732.61
T1199949,41341.918
T1199950,36687.9
T1199951,33204.74
T1199952,21000.238
T1199953,64291.797
T1199954,36633.637
T1199955,47119.04
T1199956,64504.113
T1199957,37310.95
T1199958,105181.35
T1199959,56241.188
T1199960,83738.805
T1199961,34669.03
T1199962,67640.09
T1199963,58091.996
T1199964,54182.336
T1199965,33467.94
T1199966,33997.434
T1199967,59805.34
T1199968,51293.496
T1199969,40863.69
T1199970,57816.75
T1199971,74062.83
T1199972,44578.4
T1199973,80685.72
T1199974,27423.973
T1199975,62587.363
T1199976,43531.46
T1199977,37534.215
T1199978,61336.445
T1199979,52729.523
T1199980,44558.113
T1199981,48159.8
T1199982,62529.844
T1199983,26555.818
T1199984,35330.188
T1199985,63233.945
T1199986,64294.26
T1199987,39742.47
T1199988,36406.375
T1199989,57843.77
T1199990,28384.654
T1199991,71616.97
T1199992,51497.24
T1199993,35532.066
T1199994,51818.973
T1199995,60709.94
T1199996,43797.645
T1199997,65341.375
T1199998,45917.895
T1199999,83750.01
T1200000,44434.484
T1200001,50583.14
T1200002,101778.7
T1200003,33949.55
T1200004,40978.715
T1200005,49797.1
T1200006,92674.086
T1200007,61151.996
T1200008,46865.332
T1200009,50543.363
T1200010,37931.35
T1200011,43222.473
T1200012,83481.19
T1200013,50452.746
T1200014,42150.676
T1200015,75408.23
T1200016,43561.926
T1200017,55112.523
T1200018,25615.822
T1200019,68350.76
T1200020,35589.254
T1200021,29305.45
T1200022,69336.516
T1200023,56599.527
T1200024,32588.271
T1200025,57843.77
T1200026,26285.64
T1200027,45434.375
T1200028,29648.31
T1200029,48348.53
T1200030,29460.172
T1200031,83767.04
T1200032,25165.346
T1200033,64294.26
T1200034,73907.61
T1200035,35401.56
T1200036,30480.342
T1200037,60598.98
T1200038,71545.04
T1200039,26975.842
T1200040,33416.82
T1200041,27638.352
T1200042,50924.582
T1200043,46197.75
T1200044,23515.625
T1200045,45884.156
T1200046,41029.79
T1200047,34193.2
T1200048,37602.145
T1200049,51402.05
T1200050,32115.088
T1200051,35809.832
T1200052,46543.812
T1200053,35136.617
T1200054,48159.8
T1200055,58202.215
T1200056,39287.43
T1200057,44434.484
T1200058,53956.117
T1200059,68417.02
T1200060,29651.383
T1200061,68261.52
T1200062,34761.043
T1200063,50414.81
T1200064,41151.496
T1200065,58519.734
T1200066,48450.0
T1200067,52926.215
T1200068,60501.5
T1200069,45082.625
T1200070,31954.338
T1200071,40038.57
T1200072,28583.324
T1200073,47535.062
T1200074,38929.16
T1200075,39237.156
T1200076,50024.703
T1200077,29330.904
T1200078,46571.93
T1200079,59588.914
T1200080,58587.28
T1200081,33976.066
T1200082,41250.88
T1200083,27925.53
T1200084,35341.2
T1200085,21023.361
T1200086,60709.94
T1200087,36292.37
T1200088,29611.814
T1200089,29584.53
T1200090,31232.904
T1200091,42402.258
T1200092,41268.082
T1200093,51380.555
T1200094,44412.14
T1200095,51730.312
T1200096,53783.004
T1200097,67640.09
T1200098,35879.867
T1200099,30465.295
T1200100,48513.703
T1200101,48265.836
T1200102,50494.51
T1200103,37310.95
T1200104,50300.047
T1200105,43938.13
T1200106,23358.104
T1200107,29984.586
T1200108,81714.664
T1200109,26883.377
T1200110,35875.01
T1200111,36474.953
T1200112,46481.094
T1200113,55112.523
T1200114,61336.445
T1200115,31292.707
T1200116,38283.01
T1200117,32856.89
T1200118,50976.08
T1200119,68679.875
T1200120,65404.145
T1200121,39680.72
T1200122,21404.256
T1200123,59494.758
T1200124,58314.23
T1200125,42139.49
T1200126,38032.637
T1200127,59372.957
T1200128,41402.676
T1200129,49429.83
T1200130,23754.545
T1200131,31737.135
T1200132,74859.945
T1200133,32606.295
T1200134,52169.676
T1200135,31131.393
T1200136,37467.035
T1200137,49851.707
T1200138,45742.387
T1200139,46617.297
T1200140,26658.742
T1200141,47975.227
T1200142,34628.18
T1200143,54310.574
T1200144,54188.418
T1200145,35273.637
T1200146,45088.03
T1200147,54980.527
T1200148,48890.33
T1200149,35495.91
T1200150,43428.066
T1200151,36925.12
T1200152,54153.08
T1200153,47267.605
T1200154,42596.54
T1200155,36249.117
T1200156,38459.39
T1200157,41448.03
T1200158,39049.816
T1200159,25401.287
T1200160,29476.361
T1200161,67779.36
T1200162,61423.92
T1200163,46339.82
T1200164,43463.945
T1200165,62263.246
T1200166,33204.74
T1200167,34099.367
T1200168,33722.062
T1200169,43222.473
T1200170,37956.695
T1200171,27274.059
T1200172,70356.0
T1200173,33108.805
T1200174,41942.22
T1200175,58130.434
T1200176,45340.254
T1200177,40332.414
T1200178,83750.01
T1200179,26358.57
T1200180,47897.406
T1200181,39454.883
T1200182,31894.809
T1200183,35974.203
T1200184,80097.625
T1200185,26937.6
T1200186,52374.23
T1200187,61183.82
T1200188,39841.02
T1200189,47038.8
T1200190,34906.105
T1200191,40774.742
T1200192,52063.418
T1200193,67247.92
T1200194,28828.303
T1200195,44151.72
T1200196,46300.38
T1200197,45943.035
T1200198,26932.182
T1200199,42262.887
T1200200,58861.574
T1200201,48200.92
T1200202,34476.24
T1200203,34335.477
T1200204,25630.328
T1200205,23938.154
T1200206,60504.004
T1200207,37047.27
T1200208,18573.281
T1200209,50435.105
T1200210,45977.03
T1200211,27856.586
T1200212,37986.88
T1200213,31983.588
T1200214,30151.84
T1200215,30943.273
T1200216,33201.668
T1200217,54971.27
T1200218,22516.748
T1200219,29548.732
T1200220,43561.926
T1200221,32920.39
T1200222,49553.375
T1200223,25659.312
T1200224,39930.25
T1200225,54884.066
T1200226,50784.29
T1200227,36370.453
T1200228,42600.316
T1200229,46771.824
T1200230,34180.76
T1200231,26467.25
T1200232,37967.883
T1200233,29631.902
T1200234,78014.1
T1200235,62313.06
T1200236,57267.84
T1200237,29399.693
T1200238,41032.8
T1200239,26749.338
T1200240,37782.07
T1200241,47203.137
T1200242,32838.88
T1200243,58644.258
T1200244,46376.367
T1200245,22676.328
T1200246,33626.945
T1200247,37461.492
T1200248,89013.164
T1200249,65582.586
T1200250,55081.69
T1200251,68745.86
T1200252,49400.754
T1200253,17330.805
T1200254,55777.195
T1200255,44154.402
T1200256,67091.13
T1200257,32826.37
T1200258,37646.746
T1200259,62529.844
T1200260,36633.637
T1200261,29831.047
T1200262,71470.43
T1200263,47158.42
T1200264,35688.08
T1200265,25403.08
T1200266,71776.33
T1200267,34989.574
T1200268,50452.746
T1200269,34278.07
T1200270,28368.324
T1200271,49191.957
T1200272,29998.74
T1200273,61429.832
T1200274,48958.82
T1200275,45194.37
T1200276,36275.47
T1200277,44206.367
T1200278,41974.59
T1200279,47884.63
T1200280,45815.09
T1200281,44341.8
T1200282,43820.785
T1200283,28993.234
T1200284,42623.445
T1200285,41341.918
T1200286,28490.11
T1200287,35344.574
T1200288,32556.568
T1200289,41598.457
T1200290,32285.008
T1200291,25918.014
T1200292,42327.645
T1200293,43356.8
T1200294,46710.293
T1200295,35896.4
T1200296,68258.28
T1200297,48822.07
T1200298,62020.402
T1200299,34369.938
T1200300,51106.867
T1200301,45685.348
T1200302,40954.473
T1200303,33241.207
T1200304,25677.482
T1200305,43570.625
T1200306,44659.523
T1200307,51075.004
T1200308,23632.143
T1200309,80518.23
T1200310,24167.738
T1200311,35215.76
T1200312,35960.605
T1200313,68676.01
T1200314,51385.582
T1200315,26439.355
T1200316,44562.4
